-79.6748,-55.5268
-80.0657,-55.6064
-79.881,-55.5716
-79.6037,-55.5163
-79.39,-55.4703
-79.6085,-55.5143
-80.1408,-55.6267
-81.1873,-55.8374
-81.0145,-55.8014
-80.7214,-55.7395
-79.3527,-55.4633
-78.955,-55.383
-78.6491,-55.3227
-78.3387,-55.2572
-78.6401,-55.321
-78.8196,-55.3549
-79.3075,-55.452
-79.1828,-55.4259
-78.9278,-55.3778
-78.7298,-55.338
-78.8933,-55.3738
-79.1934,-55.4358
-79.8944,-55.5827
-80.6088,-55.7277
-80.7976,-55.7636
-80.958,-55.7972
-80.8186,-55.7676
-81.5002,-55.9035
-81.9917,-56
-82.6969,-56.1443
-82.9166,-56.1858
-82.8703,-56.1771
-83.1663,-56.2368
-81.9143,-55.9854
-80.7429,-55.7468
-80.3701,-55.67
-80.0483,-55.6062
-79.4796,-55.4928
-79.2152,-55.4347
-78.8405,-55.3564
-78.2669,-55.2414
-78.1349,-55.2123
-77.9681,-55.177
-77.9681,-55.177
-77.9599,-55.1754
-77.7442,-55.1312
-77.442,-55.0711
-77.3101,-55.0448
-76.8886,-54.9625
